date_created,text,favorite_count,retweet_count,,,,
11/28/2015 13:36,"alimentos al pueblo! Hoy #S badoDeMercadosComunales @EslandesOficial lleg¢ a UD2 de Caricuao pic.twitter.com/C138evcJ40 "" @NoticiasCaracol",2,12,,,,
12/2/2015 7:32,El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,4,7,,,,
12/2/2015 7:32,El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,4,7,,,,
12/2/2015 7:32,El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,4,7,,,,
12/2/2015 7:32,El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,4,7,,,,
12/2/2015 7:32,El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,4,7,,,,
12/2/2015 7:32,El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,4,7,,,,
12/2/2015 7:32,El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,4,7,,,,
12/2/2015 7:32,El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,4,7,,,,
12/2/2015 7:32,El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,4,7,,,,
12/2/2015 7:32,El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,4,7,,,,
12/2/2015 7:32,El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,4,7,,,,
12/2/2015 7:32,El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,4,7,,,,
12/2/2015 7:32,El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,4,7,,,,
12/6/2015 7:05,"#LosUcevistasVotamos Por el cambio, por un pa¡s distinto al que tenemos, sin hambre , sin persecusi¢n pol¡tica. pic.twitter.com/Xph4znPjqQ",11,32,,,,
12/17/2015 21:06,"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ¨SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",1,6,,,,
12/17/2015 21:06,"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ¨SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",1,6,,,,
12/17/2015 21:06,"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ¨SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",1,6,,,,
12/17/2015 21:06,"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ¨SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",1,6,,,,
12/17/2015 21:06,"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ¨SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",1,6,,,,
12/17/2015 21:06,"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ¨SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",1,6,,,,
12/17/2015 21:06,"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ¨SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",1,6,,,,
12/17/2015 21:06,"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ¨SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",1,6,,,,
12/17/2015 21:06,"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ¨SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",1,6,,,,
12/17/2015 21:06,"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ¨SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",1,6,,,,
12/17/2015 21:06,"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ¨SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",1,6,,,,
12/17/2015 21:06,"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ¨SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",1,6,,,,
12/17/2015 21:06,"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ¨SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",1,6,,,,
12/27/2015 21:08,". @JulioBorges : Como cuarta propuesta est  la ?Ley de Cestaticket, de alimentos y de medicinas para los jubilados?. #FortalecerLaUnidad """,12,19,,,,
12/27/2015 21:08,". @JulioBorges : Como cuarta propuesta est  la ?Ley de Cestaticket, de alimentos y de medicinas para los jubilados?. #FortalecerLaUnidad """,12,19,,,,
12/27/2015 21:08,". @JulioBorges : Como cuarta propuesta est  la ?Ley de Cestaticket, de alimentos y de medicinas para los jubilados?. #FortalecerLaUnidad """,12,19,,,,
12/27/2015 21:08,". @JulioBorges : Como cuarta propuesta est  la ?Ley de Cestaticket, de alimentos y de medicinas para los jubilados?. #FortalecerLaUnidad """,12,19,,,,
12/27/2015 21:08,". @JulioBorges : Como cuarta propuesta est  la ?Ley de Cestaticket, de alimentos y de medicinas para los jubilados?. #FortalecerLaUnidad """,12,19,,,,
12/27/2015 21:08,". @JulioBorges : Como cuarta propuesta est  la ?Ley de Cestaticket, de alimentos y de medicinas para los jubilados?. #FortalecerLaUnidad """,12,19,,,,
12/27/2015 21:08,". @JulioBorges : Como cuarta propuesta est  la ?Ley de Cestaticket, de alimentos y de medicinas para los jubilados?. #FortalecerLaUnidad """,12,19,,,,
12/27/2015 21:08,". @JulioBorges : Como cuarta propuesta est  la ?Ley de Cestaticket, de alimentos y de medicinas para los jubilados?. #FortalecerLaUnidad """,12,19,,,,
12/27/2015 21:08,". @JulioBorges : Como cuarta propuesta est  la ?Ley de Cestaticket, de alimentos y de medicinas para los jubilados?. #FortalecerLaUnidad """,12,19,,,,
12/27/2015 21:08,". @JulioBorges : Como cuarta propuesta est  la ?Ley de Cestaticket, de alimentos y de medicinas para los jubilados?. #FortalecerLaUnidad """,12,19,,,,
12/27/2015 21:08,". @JulioBorges : Como cuarta propuesta est  la ?Ley de Cestaticket, de alimentos y de medicinas para los jubilados?. #FortalecerLaUnidad """,12,19,,,,
12/27/2015 21:08,". @JulioBorges : Como cuarta propuesta est  la ?Ley de Cestaticket, de alimentos y de medicinas para los jubilados?. #FortalecerLaUnidad """,12,19,,,,
1/15/2016 20:01,"Los 8 motores est…n prendidos: escasez , inflaci•n, inseguridad, corrupci•n incapacidad cinismo arbitrariedad y habladera est‚ril",4,14,,,,
1/15/2016 20:01,"Los 8 motores est…n prendidos: escasez , inflaci•n, inseguridad, corrupci•n incapacidad cinismo arbitrariedad y habladera est‚ril",4,14,,,,
1/15/2016 20:01,"Los 8 motores est…n prendidos: escasez , inflaci•n, inseguridad, corrupci•n incapacidad cinismo arbitrariedad y habladera est‚ril",4,14,,,,
1/19/2016 15:42,Diputados de la Unidad planteamos Proyecto de Acuerdo sobre la Problem tica del Agua.SITUACI?N DE ESCASEZ Y MALA CALIDAD DE AGUA ES TERRIBLE,2,15,,,,
1/19/2016 15:42,Diputados de la Unidad planteamos Proyecto de Acuerdo sobre la Problem tica del Agua.SITUACI?N DE ESCASEZ Y MALA CALIDAD DE AGUA ES TERRIBLE,2,15,,,,
1/19/2016 15:42,Diputados de la Unidad planteamos Proyecto de Acuerdo sobre la Problem tica del Agua.SITUACI?N DE ESCASEZ Y MALA CALIDAD DE AGUA ES TERRIBLE,2,15,,,,
1/21/2016 10:17,¨C¢mo es posible que la inflaci¢n de alimentos haya sigo de 400% en el a¤o 2015? #PreguntaleANicolas,1,14,,,,
1/21/2016 10:17,¨C¢mo es posible que la inflaci¢n de alimentos haya sigo de 400% en el a¤o 2015? #PreguntaleANicolas,1,14,,,,
1/21/2016 10:17,¨C¢mo es posible que la inflaci¢n de alimentos haya sigo de 400% en el a¤o 2015? #PreguntaleANicolas,1,14,,,,
1/21/2016 10:17,¨C¢mo es posible que la inflaci¢n de alimentos haya sigo de 400% en el a¤o 2015? #PreguntaleANicolas,1,14,,,,
1/21/2016 10:17,¨C¢mo es posible que la inflaci¢n de alimentos haya sigo de 400% en el a¤o 2015? #PreguntaleANicolas,1,14,,,,
1/21/2016 10:17,¨C¢mo es posible que la inflaci¢n de alimentos haya sigo de 400% en el a¤o 2015? #PreguntaleANicolas,1,14,,,,
1/21/2016 10:17,¨C¢mo es posible que la inflaci¢n de alimentos haya sigo de 400% en el a¤o 2015? #PreguntaleANicolas,1,14,,,,
1/21/2016 10:17,¨C¢mo es posible que la inflaci¢n de alimentos haya sigo de 400% en el a¤o 2015? #PreguntaleANicolas,1,14,,,,
1/21/2016 10:17,¨C¢mo es posible que la inflaci¢n de alimentos haya sigo de 400% en el a¤o 2015? #PreguntaleANicolas,1,14,,,,
1/21/2016 10:17,¨C¢mo es posible que la inflaci¢n de alimentos haya sigo de 400% en el a¤o 2015? #PreguntaleANicolas,1,14,,,,
1/21/2016 10:17,¨C¢mo es posible que la inflaci¢n de alimentos haya sigo de 400% en el a¤o 2015? #PreguntaleANicolas,1,14,,,,
1/21/2016 10:17,¨C¢mo es posible que la inflaci¢n de alimentos haya sigo de 400% en el a¤o 2015? #PreguntaleANicolas,1,14,,,,
2/2/2016 5:02,""" @ElColumnero : ""No hay escasez , todo es ?Una t‚cnica psicol¢gica que aplican los burgueses?, dice Nicol s Maduro."" @FaustoMaso http",0,10,,,,
2/2/2016 5:02,""" @ElColumnero : ""No hay escasez , todo es ?Una t‚cnica psicol¢gica que aplican los burgueses?, dice Nicol s Maduro."" @FaustoMaso http",0,10,,,,
2/2/2016 5:02,""" @ElColumnero : ""No hay escasez , todo es ?Una t‚cnica psicol¢gica que aplican los burgueses?, dice Nicol s Maduro."" @FaustoMaso http",0,10,,,,
2/2/2016 8:23,"Cada dia mas cola en Venezuela, El pueblo tiene hambre #VzlaSinComida #cresishumanitaria @Las? https://www. instagram.com/p/BBSRGe_yMz5/",3,13,,,,
2/2/2016 8:23,"Cada dia mas cola en Venezuela, El pueblo tiene hambre #VzlaSinComida #cresishumanitaria @Las? https://www. instagram.com/p/BBSRGe_yMz5/",3,13,,,,
2/2/2016 20:57,"Twitter convertida en red social de tristeza, angustia y frustraci¢n por la desgracia de la escasez de medicinas e indolencia del r‚gimen.",6,38,,,,
2/2/2016 20:57,"Twitter convertida en red social de tristeza, angustia y frustraci¢n por la desgracia de la escasez de medicinas e indolencia del r‚gimen.",6,38,,,,
2/2/2016 20:57,"Twitter convertida en red social de tristeza, angustia y frustraci¢n por la desgracia de la escasez de medicinas e indolencia del r‚gimen.",6,38,,,,
2/3/2016 8:40,Supermercado en Chacaito super cola .Cada d¡a hay mas #Escasez #VzlaSinComida ? https://www. instagram.com/p/BBU32zSyMyt/,1,13,,,,
2/3/2016 8:40,Supermercado en Chacaito super cola .Cada d¡a hay mas #Escasez #VzlaSinComida ? https://www. instagram.com/p/BBU32zSyMyt/,1,13,,,,
2/3/2016 8:40,Supermercado en Chacaito super cola .Cada d¡a hay mas #Escasez #VzlaSinComida ? https://www. instagram.com/p/BBU32zSyMyt/,1,13,,,,
2/3/2016 18:28,"Hay mucha hambre y sed, el pueblo muriendo de mengua ...La olla de presi¢n a punto de estallar... @tostonsito1 @Copimil @copipega @querre1",0,9,,,,
2/3/2016 18:28,"Hay mucha hambre y sed, el pueblo muriendo de mengua ...La olla de presi¢n a punto de estallar... @tostonsito1 @Copimil @copipega @querre1",0,9,,,,
2/3/2016 18:28,"Hay mucha hambre y sed, el pueblo muriendo de mengua ...La olla de presi¢n a punto de estallar... @tostonsito1 @Copimil @copipega @querre1",0,9,,,,
2/4/2016 7:37,La b£squeda de alimentos afecta la escolaridad de los ni¤os. Cerca del 30% falta a clases un d¡a a la semana para ayudar a su familia.,0,9,,,,
2/4/2016 7:37,La b£squeda de alimentos afecta la escolaridad de los ni¤os. Cerca del 30% falta a clases un d¡a a la semana para ayudar a su familia.,0,9,,,,
2/4/2016 7:37,La b£squeda de alimentos afecta la escolaridad de los ni¤os. Cerca del 30% falta a clases un d¡a a la semana para ayudar a su familia.,0,9,,,,
2/4/2016 7:37,La b£squeda de alimentos afecta la escolaridad de los ni¤os. Cerca del 30% falta a clases un d¡a a la semana para ayudar a su familia.,0,9,,,,
2/4/2016 7:37,La b£squeda de alimentos afecta la escolaridad de los ni¤os. Cerca del 30% falta a clases un d¡a a la semana para ayudar a su familia.,0,9,,,,
2/4/2016 7:37,La b£squeda de alimentos afecta la escolaridad de los ni¤os. Cerca del 30% falta a clases un d¡a a la semana para ayudar a su familia.,0,9,,,,
2/4/2016 7:37,La b£squeda de alimentos afecta la escolaridad de los ni¤os. Cerca del 30% falta a clases un d¡a a la semana para ayudar a su familia.,0,9,,,,
2/4/2016 7:37,La b£squeda de alimentos afecta la escolaridad de los ni¤os. Cerca del 30% falta a clases un d¡a a la semana para ayudar a su familia.,0,9,,,,
2/4/2016 7:37,La b£squeda de alimentos afecta la escolaridad de los ni¤os. Cerca del 30% falta a clases un d¡a a la semana para ayudar a su familia.,0,9,,,,
2/4/2016 7:37,La b£squeda de alimentos afecta la escolaridad de los ni¤os. Cerca del 30% falta a clases un d¡a a la semana para ayudar a su familia.,0,9,,,,
2/4/2016 7:37,La b£squeda de alimentos afecta la escolaridad de los ni¤os. Cerca del 30% falta a clases un d¡a a la semana para ayudar a su familia.,0,9,,,,
2/4/2016 7:37,La b£squeda de alimentos afecta la escolaridad de los ni¤os. Cerca del 30% falta a clases un d¡a a la semana para ayudar a su familia.,0,9,,,,
2/6/2016 11:32,Municipio #Guaicaipuro mega cola en el super l¡der los Teques en la Panamericana. #Escasez ? https://www. instagram.com/p/BBc59SGyMxv/,1,11,,,,
2/11/2016 6:25,"7:30 am con @cmrondon , @jmaragall abordar  el tema de escasez y #aulasvacias . La crisis tiene un impacto inesperado en la escolaridad.",8,22,,,,
2/11/2016 6:25,"7:30 am con @cmrondon , @jmaragall abordar  el tema de escasez y #aulasvacias . La crisis tiene un impacto inesperado en la escolaridad.",8,22,,,,
2/11/2016 6:25,"7:30 am con @cmrondon , @jmaragall abordar  el tema de escasez y #aulasvacias . La crisis tiene un impacto inesperado en la escolaridad.",8,22,,,,
2/11/2016 6:25,"7:30 am con @cmrondon , @jmaragall abordar  el tema de escasez y #aulasvacias . La crisis tiene un impacto inesperado en la escolaridad.",8,22,,,,
2/11/2016 10:57,Inicia 1er punto del orden del d¡a: debate sobre situaci¢n de desabastecimiento de alimentos e implicaciones en calidad de vida venezolana.,39,220,,,,
2/11/2016 11:03,"Basado en encuestas de opini¢n, el Prof. Espa¤a expone que parte de la poblaci¢n tarda m s de 10 horas en conseguir alimentos . #Sesi¢nAN",16,120,,,,
2/11/2016 11:03,"Basado en encuestas de opini¢n, el Prof. Espa¤a expone que parte de la poblaci¢n tarda m s de 10 horas en conseguir alimentos . #Sesi¢nAN",16,120,,,,
2/11/2016 11:03,"Basado en encuestas de opini¢n, el Prof. Espa¤a expone que parte de la poblaci¢n tarda m s de 10 horas en conseguir alimentos . #Sesi¢nAN",16,120,,,,
2/11/2016 11:03,"Basado en encuestas de opini¢n, el Prof. Espa¤a expone que parte de la poblaci¢n tarda m s de 10 horas en conseguir alimentos . #Sesi¢nAN",16,120,,,,
2/11/2016 11:03,"Basado en encuestas de opini¢n, el Prof. Espa¤a expone que parte de la poblaci¢n tarda m s de 10 horas en conseguir alimentos . #Sesi¢nAN",16,120,,,,
2/11/2016 11:03,"Basado en encuestas de opini¢n, el Prof. Espa¤a expone que parte de la poblaci¢n tarda m s de 10 horas en conseguir alimentos . #Sesi¢nAN",16,120,,,,
2/11/2016 11:03,"Basado en encuestas de opini¢n, el Prof. Espa¤a expone que parte de la poblaci¢n tarda m s de 10 horas en conseguir alimentos . #Sesi¢nAN",16,120,,,,
2/11/2016 11:03,"Basado en encuestas de opini¢n, el Prof. Espa¤a expone que parte de la poblaci¢n tarda m s de 10 horas en conseguir alimentos . #Sesi¢nAN",16,120,,,,
2/11/2016 11:03,"Basado en encuestas de opini¢n, el Prof. Espa¤a expone que parte de la poblaci¢n tarda m s de 10 horas en conseguir alimentos . #Sesi¢nAN",16,120,,,,
2/11/2016 11:03,"Basado en encuestas de opini¢n, el Prof. Espa¤a expone que parte de la poblaci¢n tarda m s de 10 horas en conseguir alimentos . #Sesi¢nAN",16,120,,,,
2/11/2016 11:03,"Basado en encuestas de opini¢n, el Prof. Espa¤a expone que parte de la poblaci¢n tarda m s de 10 horas en conseguir alimentos . #Sesi¢nAN",16,120,,,,
2/11/2016 11:03,"Basado en encuestas de opini¢n, el Prof. Espa¤a expone que parte de la poblaci¢n tarda m s de 10 horas en conseguir alimentos . #Sesi¢nAN",16,120,,,,
2/11/2016 11:14,Dip. @JulioBorges sugiere que el debate debe centrarse en plantearse el reto de ser un pa¡s que venda alimentos a otros. #Sesi¢nAN,14,51,,,,
2/11/2016 11:14,Dip. @JulioBorges sugiere que el debate debe centrarse en plantearse el reto de ser un pa¡s que venda alimentos a otros. #Sesi¢nAN,14,51,,,,
2/11/2016 11:14,Dip. @JulioBorges sugiere que el debate debe centrarse en plantearse el reto de ser un pa¡s que venda alimentos a otros. #Sesi¢nAN,14,51,,,,
2/11/2016 11:14,Dip. @JulioBorges sugiere que el debate debe centrarse en plantearse el reto de ser un pa¡s que venda alimentos a otros. #Sesi¢nAN,14,51,,,,
2/11/2016 11:14,Dip. @JulioBorges sugiere que el debate debe centrarse en plantearse el reto de ser un pa¡s que venda alimentos a otros. #Sesi¢nAN,14,51,,,,
2/11/2016 11:14,Dip. @JulioBorges sugiere que el debate debe centrarse en plantearse el reto de ser un pa¡s que venda alimentos a otros. #Sesi¢nAN,14,51,,,,
2/11/2016 11:14,Dip. @JulioBorges sugiere que el debate debe centrarse en plantearse el reto de ser un pa¡s que venda alimentos a otros. #Sesi¢nAN,14,51,,,,
2/11/2016 11:14,Dip. @JulioBorges sugiere que el debate debe centrarse en plantearse el reto de ser un pa¡s que venda alimentos a otros. #Sesi¢nAN,14,51,,,,
2/11/2016 11:14,Dip. @JulioBorges sugiere que el debate debe centrarse en plantearse el reto de ser un pa¡s que venda alimentos a otros. #Sesi¢nAN,14,51,,,,
2/11/2016 11:14,Dip. @JulioBorges sugiere que el debate debe centrarse en plantearse el reto de ser un pa¡s que venda alimentos a otros. #Sesi¢nAN,14,51,,,,
2/11/2016 11:14,Dip. @JulioBorges sugiere que el debate debe centrarse en plantearse el reto de ser un pa¡s que venda alimentos a otros. #Sesi¢nAN,14,51,,,,
2/11/2016 11:14,Dip. @JulioBorges sugiere que el debate debe centrarse en plantearse el reto de ser un pa¡s que venda alimentos a otros. #Sesi¢nAN,14,51,,,,
2/13/2016 12:26,"@y2k06 @GenPenaloza @copipega @NaranjaRA @LucioQuincioC todos a pedir comida a Miraflores, tenemos hambre , no hay medicinas",0,10,,,,
2/17/2016 20:13,Maduro complace a las mafias y al r‚gimen cubano y declara el hambre para los venezolanos #VenezuelaReaccionaYA #ElTiempoYALlegoVzla,0,10,,,,
2/18/2016 17:46,Boicot a la cerveza polar en cerros y barrios. Queremos camiones de comida.Desvias los alimentos al este. @NicolasMaduro #ResteadosConMaduro,0,8,,,,
2/18/2016 17:46,Boicot a la cerveza polar en cerros y barrios. Queremos camiones de comida.Desvias los alimentos al este. @NicolasMaduro #ResteadosConMaduro,0,8,,,,
2/18/2016 17:46,Boicot a la cerveza polar en cerros y barrios. Queremos camiones de comida.Desvias los alimentos al este. @NicolasMaduro #ResteadosConMaduro,0,8,,,,
2/18/2016 17:46,Boicot a la cerveza polar en cerros y barrios. Queremos camiones de comida.Desvias los alimentos al este. @NicolasMaduro #ResteadosConMaduro,0,8,,,,
2/18/2016 17:46,Boicot a la cerveza polar en cerros y barrios. Queremos camiones de comida.Desvias los alimentos al este. @NicolasMaduro #ResteadosConMaduro,0,8,,,,
2/18/2016 17:46,Boicot a la cerveza polar en cerros y barrios. Queremos camiones de comida.Desvias los alimentos al este. @NicolasMaduro #ResteadosConMaduro,0,8,,,,
2/18/2016 17:46,Boicot a la cerveza polar en cerros y barrios. Queremos camiones de comida.Desvias los alimentos al este. @NicolasMaduro #ResteadosConMaduro,0,8,,,,
2/18/2016 17:46,Boicot a la cerveza polar en cerros y barrios. Queremos camiones de comida.Desvias los alimentos al este. @NicolasMaduro #ResteadosConMaduro,0,8,,,,
2/18/2016 17:46,Boicot a la cerveza polar en cerros y barrios. Queremos camiones de comida.Desvias los alimentos al este. @NicolasMaduro #ResteadosConMaduro,0,8,,,,
2/18/2016 17:46,Boicot a la cerveza polar en cerros y barrios. Queremos camiones de comida.Desvias los alimentos al este. @NicolasMaduro #ResteadosConMaduro,0,8,,,,
2/18/2016 17:46,Boicot a la cerveza polar en cerros y barrios. Queremos camiones de comida.Desvias los alimentos al este. @NicolasMaduro #ResteadosConMaduro,0,8,,,,
2/18/2016 17:46,Boicot a la cerveza polar en cerros y barrios. Queremos camiones de comida.Desvias los alimentos al este. @NicolasMaduro #ResteadosConMaduro,0,8,,,,
2/21/2016 17:56,Bolivia perdiendo el socialismo. Pregunto en Venezuela hasta cuando estaremos con esta peladera y pasadera de hambre,1,6,,,,
2/22/2016 20:51,"El hambre mata m s q cualquier otra enfermedad en el mundo,pero no es un mal; Xq de eso no mueren los ricos. pic.twitter.com/UGrpCMnrjV",1,6,,,,
2/22/2016 21:23,Vivimos en un mundo donde para acabar con el hambre matamos a los hambrientos... @AntonioM646 pic.twitter.com/iX4iRIjrpz,1,12,,,,
3/5/2016 13:24,"@Esteban_reload :Delcy Rodr¡guez: Comandante Ch vez,estamos aqu¡ cumpliendo tu legado.LEGADO: INSEGURIDAD, HAMBRE ,MISERIA, CORRUPCI?N,ESCASEZ",1,7,,,,
3/5/2016 13:24,"@Esteban_reload :Delcy Rodr¡guez: Comandante Ch vez,estamos aqu¡ cumpliendo tu legado.LEGADO: INSEGURIDAD,HAMBRE,MISERIA, CORRUPCI?N, ESCASEZ",1,7,,,,
3/5/2016 13:24,"@Esteban_reload :Delcy Rodr¡guez: Comandante Ch vez,estamos aqu¡ cumpliendo tu legado.LEGADO: INSEGURIDAD, HAMBRE ,MISERIA, CORRUPCI?N,ESCASEZ",1,7,,,,
3/5/2016 13:24,"@Esteban_reload :Delcy Rodr¡guez: Comandante Ch vez,estamos aqu¡ cumpliendo tu legado.LEGADO: INSEGURIDAD,HAMBRE,MISERIA, CORRUPCI?N, ESCASEZ",1,7,,,,
3/5/2016 13:24,"@Esteban_reload :Delcy Rodr¡guez: Comandante Ch vez,estamos aqu¡ cumpliendo tu legado.LEGADO: INSEGURIDAD,HAMBRE,MISERIA, CORRUPCI?N, ESCASEZ",1,7,,,,
3/5/2016 13:24,"@Esteban_reload :Delcy Rodr¡guez: Comandante Ch vez,estamos aqu¡ cumpliendo tu legado.LEGADO: INSEGURIDAD,HAMBRE,MISERIA, CORRUPCI?N, ESCASEZ",1,7,,,,
3/8/2016 16:40,"Sostiene Dip. @FreddyValera_AD ""La miseria y el hambre que padece el pueblo es consecuencia de la corrupci¢n de este gobierno"". #Sesi¢nAN",15,98,,,,
3/8/2016 17:53,Asegura Dip. @CEBerrizbeitia que compras de alimentos por parte del Gobierno ten¡an un 33% de sobreprecio por cada rubro. #Sesi¢nAN,7,103,,,,
3/8/2016 17:53,Asegura Dip. @CEBerrizbeitia que compras de alimentos por parte del Gobierno ten¡an un 33% de sobreprecio por cada rubro. #Sesi¢nAN,7,103,,,,
3/8/2016 17:53,Asegura Dip. @CEBerrizbeitia que compras de alimentos por parte del Gobierno ten¡an un 33% de sobreprecio por cada rubro. #Sesi¢nAN,7,103,,,,
3/8/2016 17:53,Asegura Dip. @CEBerrizbeitia que compras de alimentos por parte del Gobierno ten¡an un 33% de sobreprecio por cada rubro. #Sesi¢nAN,7,103,,,,
3/8/2016 17:53,Asegura Dip. @CEBerrizbeitia que compras de alimentos por parte del Gobierno ten¡an un 33% de sobreprecio por cada rubro. #Sesi¢nAN,7,103,,,,
3/8/2016 17:53,Asegura Dip. @CEBerrizbeitia que compras de alimentos por parte del Gobierno ten¡an un 33% de sobreprecio por cada rubro. #Sesi¢nAN,7,103,,,,
3/8/2016 17:53,Asegura Dip. @CEBerrizbeitia que compras de alimentos por parte del Gobierno ten¡an un 33% de sobreprecio por cada rubro. #Sesi¢nAN,7,103,,,,
3/8/2016 17:53,Asegura Dip. @CEBerrizbeitia que compras de alimentos por parte del Gobierno ten¡an un 33% de sobreprecio por cada rubro. #Sesi¢nAN,7,103,,,,
3/8/2016 17:53,Asegura Dip. @CEBerrizbeitia que compras de alimentos por parte del Gobierno ten¡an un 33% de sobreprecio por cada rubro. #Sesi¢nAN,7,103,,,,
3/8/2016 17:53,Asegura Dip. @CEBerrizbeitia que compras de alimentos por parte del Gobierno ten¡an un 33% de sobreprecio por cada rubro. #Sesi¢nAN,7,103,,,,
3/8/2016 17:53,Asegura Dip. @CEBerrizbeitia que compras de alimentos por parte del Gobierno ten¡an un 33% de sobreprecio por cada rubro. #Sesi¢nAN,7,103,,,,
